timestamp,open,high,low,close,volume
2023-02-02 17:59:47,134.22,134.6,133.43,133.7,48117174
2023-02-03 17:59:47,132.05,134.01,131.95,132.55,18131772
2023-02-06 17:59:47,132.52,133.34,131.13,132.56,40421492
2023-02-07 17:59:47,133.5,133.68,133.24,133.33,10338594
2023-02-08 17:59:47,133.58,135.97,133.53,133.83,36597576
2023-02-09 17:59:47,131.94,132.49,130.78,131.76,29001140
2023-02-10 17:59:47,132.8,134.46,132.04,133.46,19436629
2023-02-13 17:59:47,135.84,136.21,135.33,135.66,39162617
2023-02-14 17:59:47,139.08,140.24,137.94,138.4,30665285
2023-02-15 17:59:47,138.11,138.18,135.77,137.51,12657394
2023-02-16 17:59:47,137.69,139.95,136.96,137.31,22104526
2023-02-17 17:59:47,135.47,136.08,135.27,135.97,39346286
2023-02-20 17:59:47,134.88,135.0,133.54,134.68,49728409
2023-02-21 17:59:47,132.72,133.48,132.13,133.39,10047159
2023-02-22 17:59:47,130.69,131.45,130.39,131.11,49949237
2023-02-23 17:59:47,129.57,130.04,129.33,129.57,17794902
2023-02-24 17:59:47,130.06,130.58,129.96,130.39,10374258
2023-02-27 17:59:47,131.85,133.05,131.7,132.13,43542011
2023-02-28 17:59:47,134.15,134.67,133.03,133.61,27712551
2023-03-01 17:59:47,136.04,136.74,135.03,135.46,20538822
2023-03-02 17:59:47,130.08,130.79,129.67,130.06,22360660
2023-03-03 17:59:47,130.91,131.25,130.7,130.99,47080693
2023-03-06 17:59:47,132.5,132.94,131.75,132.28,18835660
2023-03-07 17:59:47,133.3,135.09,133.07,133.65,6855078
2023-03-08 17:59:47,133.97,134.18,132.83,133.98,19694996
2023-03-09 17:59:47,135.26,136.16,134.8,135.75,15770600
2023-03-10 17:59:47,136.13,137.4,134.2,136.51,46233932
2023-03-13 17:59:47,139.71,141.12,137.74,139.35,32947998
2023-03-14 17:59:47,138.64,139.5,137.7,138.24,35069687
2023-03-15 17:59:47,137.76,137.95,136.75,137.48,11274697
2023-03-16 17:59:47,135.97,136.58,135.95,136.05,16997198
2023-03-17 17:59:47,141.23,141.52,140.29,140.44,47977984
2023-03-20 17:59:47,138.38,138.72,137.94,138.61,32816767
2023-03-21 17:59:47,136.97,138.45,135.13,136.47,30525573
2023-03-22 17:59:47,138.23,138.58,137.95,138.14,45140673
2023-03-23 17:59:47,138.61,138.85,137.49,137.78,18043032
2023-03-24 17:59:47,141.07,141.93,139.09,140.25,49535682
2023-03-27 17:59:47,142.09,142.69,141.96,142.5,5571912
2023-03-28 17:59:47,143.82,144.61,143.17,143.69,40486425
2023-03-29 17:59:47,141.54,142.17,141.09,141.52,30358784
2023-03-30 17:59:47,137.33,138.06,136.7,137.83,49218255
2023-03-31 17:59:47,140.29,141.79,139.5,140.69,39939456
2023-04-03 17:59:47,141.38,141.39,140.37,141.26,15300023
2023-04-04 17:59:47,138.61,139.09,137.79,138.85,14936165
2023-04-05 17:59:47,142.57,142.87,142.22,142.63,39130470
2023-04-06 17:59:47,142.25,142.38,141.86,142.37,24484931
2023-04-07 17:59:47,143.84,144.43,143.55,143.91,32577332
2023-04-10 17:59:47,142.19,143.97,141.81,142.65,32593492
2023-04-11 17:59:47,144.01,144.25,143.26,143.91,47311825
2023-04-12 17:59:47,145.38,146.15,144.99,145.66,15281864
2023-04-13 17:59:47,141.15,142.59,139.84,140.65,25430289
2023-04-14 17:59:47,139.32,139.35,138.7,138.88,43788321
2023-04-17 17:59:47,137.64,138.62,136.58,138.06,28473278
2023-04-18 17:59:47,137.25,138.2,136.54,136.88,25427087
2023-04-19 17:59:47,137.27,137.46,136.26,136.39,43874901
2023-04-20 17:59:47,139.22,139.61,138.15,138.53,26929971
2023-04-21 17:59:47,136.69,136.95,136.62,136.71,5938389
2023-04-24 17:59:47,133.88,134.81,132.8,134.51,9511366
2023-04-25 17:59:47,135.33,135.39,134.54,135.11,8425926
2023-04-26 17:59:47,136.62,137.06,136.33,136.74,44339438
2023-04-27 17:59:47,140.41,141.22,139.8,140.29,21141807
2023-04-28 17:59:47,138.62,139.96,137.61,139.19,25561422
2023-05-01 17:59:47,137.88,138.22,137.27,138.0,35007205
2023-05-02 17:59:47,136.53,137.33,136.09,136.91,11125407
2023-05-03 17:59:47,135.22,135.97,134.66,135.53,41605165
2023-05-04 17:59:47,132.87,134.26,132.87,133.77,10849986
2023-05-05 17:59:47,135.18,135.81,134.28,135.13,15301841
2023-05-08 17:59:47,134.71,136.05,134.54,135.48,8681711
2023-05-09 17:59:47,136.5,136.82,136.07,136.08,49060006
2023-05-10 17:59:47,137.67,138.59,136.73,137.18,7379993
2023-05-11 17:59:47,136.44,137.51,135.54,136.66,31009940
2023-05-12 17:59:47,140.0,140.59,137.68,138.88,7558461
2023-05-15 17:59:47,140.84,141.62,139.64,140.61,25906263
2023-05-16 17:59:47,139.45,140.12,138.81,140.0,22052787
2023-05-17 17:59:47,142.68,142.93,141.64,142.33,9738859
2023-05-18 17:59:47,139.98,140.54,139.37,139.65,36373012
2023-05-19 17:59:47,141.01,141.67,140.91,141.35,33461258
2023-05-22 17:59:47,138.22,138.4,137.9,138.22,28246916
2023-05-23 17:59:47,139.32,139.72,138.88,139.33,22885031
2023-05-24 17:59:47,140.25,141.26,139.37,139.55,22285200
2023-05-25 17:59:47,139.42,139.72,138.49,139.69,43780081
2023-05-26 17:59:47,141.36,141.69,141.2,141.44,6026274
2023-05-29 17:59:47,142.24,142.7,141.73,142.16,10572419
2023-05-30 17:59:47,139.7,140.01,139.46,140.0,45124530
2023-05-31 17:59:47,142.27,142.69,141.45,142.09,22840690
2023-06-01 17:59:47,143.86,144.42,142.31,143.45,19581166
2023-06-02 17:59:47,144.07,144.3,142.17,143.34,12191743
2023-06-05 17:59:47,140.86,141.43,140.07,140.72,9178410
2023-06-06 17:59:47,140.52,141.2,140.13,140.26,33248664
2023-06-07 17:59:47,141.93,142.15,141.19,141.89,19641559
2023-06-08 17:59:47,140.85,141.46,139.31,140.07,28055628
2023-06-09 17:59:47,140.1,141.53,139.88,140.54,27307673
2023-06-12 17:59:47,134.82,136.57,133.73,135.29,22058059
2023-06-13 17:59:47,135.34,136.32,135.07,135.36,21288051
2023-06-14 17:59:47,131.39,132.18,130.99,131.16,45581422
2023-06-15 17:59:47,134.1,135.01,132.85,134.8,43965410
2023-06-16 17:59:47,134.56,135.2,134.25,134.55,27065409
2023-06-19 17:59:47,134.1,135.22,133.52,134.43,44971656
2023-06-20 17:59:47,137.41,137.98,135.77,136.68,34013099
2023-06-21 17:59:47,138.26,139.08,137.62,137.75,42398147
2023-06-22 17:59:47,139.59,139.87,139.1,139.26,38059846
2023-06-23 17:59:47,137.84,138.32,137.17,137.24,14880368
2023-06-26 17:59:47,137.85,139.0,137.19,138.25,42453357
2023-06-27 17:59:47,138.09,138.55,136.56,137.73,29631998
2023-06-28 17:59:47,136.64,136.77,136.39,136.74,8520675
2023-06-29 17:59:47,135.45,136.64,134.18,135.88,39936954
2023-06-30 17:59:47,134.39,135.49,134.33,134.78,20223291
2023-07-03 17:59:47,132.7,132.83,132.54,132.65,43291976
2023-07-04 17:59:47,131.58,131.96,131.34,131.51,27685993
2023-07-05 17:59:47,128.49,129.35,128.32,128.95,13242104
2023-07-06 17:59:47,130.42,131.17,129.82,130.6,13523648
2023-07-07 17:59:47,130.74,131.03,130.33,130.92,27640283
2023-07-10 17:59:47,129.81,130.41,129.04,130.06,33471173
2023-07-11 17:59:47,128.68,129.24,127.78,128.29,49265466
2023-07-12 17:59:47,126.06,126.38,125.96,126.24,26862606
2023-07-13 17:59:47,128.8,129.07,127.78,128.44,39705377
2023-07-14 17:59:47,131.55,132.04,130.76,131.51,37824537
2023-07-17 17:59:47,134.96,135.87,134.44,134.51,29547929
2023-07-18 17:59:47,130.95,131.29,130.22,130.73,35008781
2023-07-19 17:59:47,134.99,135.37,134.44,134.73,44671165
2023-07-20 17:59:47,132.67,133.25,131.74,132.1,42309158
2023-07-21 17:59:47,135.32,136.01,135.0,135.18,28839477
2023-07-24 17:59:47,134.5,135.96,133.94,135.08,23731734
2023-07-25 17:59:47,133.93,135.32,133.88,134.09,21448772
2023-07-26 17:59:47,134.75,135.64,133.73,134.24,40051143
2023-07-27 17:59:47,135.41,136.5,134.5,135.34,22025159
2023-07-28 17:59:47,139.91,141.31,139.45,139.85,21581378
2023-07-31 17:59:47,139.03,139.89,138.74,139.4,33187660
2023-08-01 17:59:47,136.36,136.87,135.6,136.58,30294609
2023-08-02 17:59:47,132.9,133.82,132.17,133.29,30271382
2023-08-03 17:59:47,131.21,131.56,130.16,131.28,47598613
2023-08-04 17:59:47,130.14,130.35,128.78,130.2,27087127
2023-08-07 17:59:47,128.44,129.38,128.29,128.32,10903348
2023-08-08 17:59:47,127.42,127.93,126.45,127.32,17666875
2023-08-09 17:59:47,126.75,127.39,126.4,126.55,29782900
2023-08-10 17:59:47,125.53,126.25,125.03,125.77,20163712
2023-08-11 17:59:47,123.67,124.17,123.47,123.69,45954359
2023-08-14 17:59:47,121.07,123.16,119.58,121.85,26858972
2023-08-15 17:59:47,126.17,127.88,125.81,126.59,37053428
2023-08-16 17:59:47,127.21,128.44,126.85,127.75,48030781
2023-08-17 17:59:47,127.95,128.81,127.52,128.26,29609148
2023-08-18 17:59:47,130.05,131.41,129.64,130.26,10241670
2023-08-21 17:59:47,132.2,132.79,131.27,132.17,45635343
2023-08-22 17:59:47,129.49,130.24,129.17,129.74,39024584
2023-08-23 17:59:47,129.09,129.27,128.4,128.61,40333257
2023-08-24 17:59:47,129.6,129.67,128.23,129.53,5054885
2023-08-25 17:59:47,129.62,130.57,128.63,129.82,23020396
2023-08-28 17:59:47,128.01,129.04,127.79,128.35,33961214
2023-08-29 17:59:47,125.89,126.48,125.63,126.23,16926419
2023-08-30 17:59:47,126.21,126.7,125.56,126.03,39321126
2023-08-31 17:59:47,126.21,126.53,125.89,126.43,34022912
2023-09-01 17:59:47,123.96,124.15,122.92,123.75,27142280
2023-09-04 17:59:47,124.1,124.79,123.41,124.68,37880615
2023-09-05 17:59:47,126.41,127.09,125.94,126.33,13097464
2023-09-06 17:59:47,128.0,128.6,126.94,127.36,46414149
2023-09-07 17:59:47,128.33,129.44,128.08,128.54,45462057
2023-09-08 17:59:47,127.93,127.98,126.97,127.87,33433007
2023-09-11 17:59:47,127.71,128.35,126.95,127.47,35387236
2023-09-12 17:59:47,127.98,128.95,127.02,127.58,5725533
2023-09-13 17:59:47,130.02,131.36,129.67,130.55,33308035
2023-09-14 17:59:47,129.01,129.49,128.01,128.28,30483889
2023-09-15 17:59:47,130.08,130.55,129.27,129.99,6312179
2023-09-18 17:59:47,131.42,133.44,130.74,131.33,19098942
2023-09-19 17:59:47,131.87,132.48,130.29,131.68,49727031
2023-09-20 17:59:47,132.01,132.95,131.66,131.91,39336013
2023-09-21 17:59:47,131.25,132.1,130.35,131.84,44970358
2023-09-22 17:59:47,130.71,131.26,129.99,130.31,43426230
2023-09-25 17:59:47,131.11,132.07,129.47,130.59,17662731
2023-09-26 17:59:47,129.5,130.09,128.28,129.85,26796411
2023-09-27 17:59:47,130.9,131.68,130.63,131.59,38879059
2023-09-28 17:59:47,132.02,132.08,131.45,132.06,33596496
2023-09-29 17:59:47,127.67,129.06,127.42,128.11,23685466
2023-10-02 17:59:47,128.14,129.53,127.06,128.53,14745408
2023-10-03 17:59:47,130.48,130.81,130.26,130.37,41706779
2023-10-04 17:59:47,127.24,127.61,126.7,127.12,39777788
2023-10-05 17:59:47,127.26,127.46,126.71,127.38,45337283
2023-10-06 17:59:47,125.59,126.57,124.71,125.53,26425166
2023-10-09 17:59:47,126.29,127.8,125.42,126.94,20451810
2023-10-10 17:59:47,129.13,129.57,128.58,128.76,15782476
2023-10-11 17:59:47,130.98,131.35,129.35,131.12,45123772
2023-10-12 17:59:47,134.47,135.27,133.79,133.87,46738994
2023-10-13 17:59:47,133.54,134.58,132.53,133.32,20508324
2023-10-16 17:59:47,134.0,134.22,133.75,134.08,35412976
2023-10-17 17:59:47,137.01,137.87,136.56,137.39,10188344
2023-10-18 17:59:47,140.22,140.44,139.84,140.05,15646072
2023-10-19 17:59:47,139.89,140.2,139.5,140.07,36685650
2023-10-20 17:59:47,141.43,143.72,140.33,141.69,45647753
2023-10-23 17:59:47,142.21,143.26,140.89,142.09,5253878
2023-10-24 17:59:47,146.3,147.23,146.18,146.27,7117371
2023-10-25 17:59:47,146.08,147.99,145.76,146.73,40677744
2023-10-26 17:59:47,149.03,149.35,148.88,149.06,13959068
2023-10-27 17:59:47,155.9,156.82,155.38,155.93,34610454
2023-10-30 17:59:47,154.63,155.81,153.42,155.3,6244241
2023-10-31 17:59:47,152.99,153.35,152.41,152.86,8818510
2023-11-01 17:59:47,150.16,150.61,149.86,150.19,19386689
2023-11-02 17:59:47,149.09,150.06,148.85,149.09,46579872
2023-11-03 17:59:47,152.93,154.48,152.04,153.65,32890071
2023-11-06 17:59:47,148.29,148.53,147.36,147.91,33297348
2023-11-07 17:59:47,145.04,146.07,143.77,145.04,31359153
2023-11-08 17:59:47,147.67,149.13,147.27,147.37,26550176
2023-11-09 17:59:47,151.08,151.69,150.11,151.11,36517472
2023-11-10 17:59:47,151.89,153.92,151.17,152.74,48303986
2023-11-13 17:59:47,153.02,153.39,151.3,152.86,18215425
2023-11-14 17:59:47,149.71,151.84,148.78,150.36,36298165
2023-11-15 17:59:47,150.1,150.29,149.28,149.6,32666401
2023-11-16 17:59:47,153.14,153.87,152.77,153.83,7281734
2023-11-17 17:59:47,151.87,152.43,150.72,151.95,13982621
2023-11-20 17:59:47,146.85,148.12,146.77,147.03,16757458
2023-11-21 17:59:47,146.36,147.15,144.17,146.21,5178707
2023-11-22 17:59:47,145.37,146.25,144.39,144.84,5269914
2023-11-23 17:59:47,142.19,142.5,141.3,142.27,28700044
2023-11-24 17:59:47,145.19,147.02,143.88,145.45,29254829
2023-11-27 17:59:47,144.93,146.52,144.03,144.42,20142356
2023-11-28 17:59:47,143.54,144.03,142.69,142.83,21331839
2023-11-29 17:59:47,142.74,143.32,142.43,142.98,41264932
2023-11-30 17:59:47,142.86,143.59,142.16,142.41,20245995
2023-12-01 17:59:47,142.67,143.13,141.76,142.76,32956290
2023-12-04 17:59:47,143.7,144.15,142.52,143.53,30455368
2023-12-05 17:59:47,143.48,144.79,143.04,143.72,13267231
2023-12-06 17:59:47,142.62,143.92,142.12,142.43,38145511
2023-12-07 17:59:47,138.46,139.98,138.02,138.57,14092212
2023-12-08 17:59:47,137.47,137.69,136.3,137.57,49267906
2023-12-11 17:59:47,134.64,135.56,134.44,134.96,16111483
2023-12-12 17:59:47,136.93,137.39,136.37,136.55,6770223
2023-12-13 17:59:47,138.49,139.13,138.22,138.32,12671285
2023-12-14 17:59:47,141.53,141.68,140.27,141.48,26324688
2023-12-15 17:59:47,142.6,143.15,141.42,142.0,27852264
2023-12-18 17:59:47,145.29,146.76,144.13,145.14,48387002
2023-12-19 17:59:47,145.58,145.69,144.71,145.56,19379545
2023-12-20 17:59:47,145.45,145.97,145.21,145.54,5502521
2023-12-21 17:59:47,146.01,146.36,145.28,146.05,13978149
2023-12-22 17:59:47,145.87,146.16,144.56,146.12,48235824
2023-12-25 17:59:47,147.47,147.8,146.97,147.76,32188156
2023-12-26 17:59:47,148.07,149.26,146.71,148.63,36505291
2023-12-27 17:59:47,149.14,149.31,148.52,148.73,10722616
2023-12-28 17:59:47,147.36,147.96,146.81,147.44,29985168
2023-12-29 17:59:47,149.81,150.77,149.37,149.67,25332461
2024-01-01 17:59:47,149.6,153.43,148.86,150.66,43831522
2024-01-02 17:59:47,147.04,147.9,145.48,147.0,41864083
2024-01-03 17:59:47,146.48,146.59,145.12,145.57,43146919
2024-01-04 17:59:47,146.1,146.37,145.5,145.99,22851702
2024-01-05 17:59:47,147.67,148.54,147.25,147.78,21346417
2024-01-08 17:59:47,149.55,150.48,148.8,150.31,38963659
2024-01-09 17:59:47,155.55,156.74,153.83,155.84,17626002
2024-01-10 17:59:47,157.76,158.05,157.25,157.45,11710088
2024-01-11 17:59:47,153.97,154.75,152.72,153.97,18417780
2024-01-12 17:59:47,150.26,150.3,149.05,150.16,10248652
2024-01-15 17:59:47,152.67,154.73,151.52,152.73,47647321
2024-01-16 17:59:47,156.72,157.88,155.81,156.51,18079319
2024-01-17 17:59:47,157.86,158.01,156.82,157.0,24511389
2024-01-18 17:59:47,159.29,159.61,157.37,158.05,10366337
2024-01-19 17:59:47,157.74,157.85,156.51,157.38,47296673
2024-01-22 17:59:47,153.7,154.98,152.78,153.37,47912776
2024-01-23 17:59:47,155.58,155.6,154.63,155.25,8556889
2024-01-24 17:59:47,153.78,154.97,153.26,153.93,27215934
2024-01-25 17:59:47,155.53,156.16,155.39,155.45,6235318
2024-01-26 17:59:47,158.02,159.27,157.8,158.19,23046081
2024-01-29 17:59:47,158.64,159.59,158.0,158.04,30708449
2024-01-30 17:59:47,156.99,157.51,156.32,156.68,37190355
2024-01-31 17:59:47,157.58,158.98,157.46,157.71,6178693
2024-02-01 17:59:47,157.35,158.4,157.26,157.85,7120743
2024-02-02 17:59:47,156.21,157.05,154.61,156.56,48071169
2024-02-05 17:59:47,158.29,160.2,157.27,159.02,37182246
2024-02-06 17:59:47,156.56,157.62,155.5,155.59,27676893
2024-02-07 17:59:47,158.07,158.67,157.0,157.59,17249265
2024-02-08 17:59:47,155.48,156.56,155.06,155.82,15474031
2024-02-09 17:59:47,158.94,160.43,157.63,159.29,29670288
2024-02-12 17:59:47,160.69,161.89,160.31,160.87,40615076
2024-02-13 17:59:47,162.99,163.99,162.48,163.17,31153786
2024-02-14 17:59:47,162.63,163.44,162.22,162.42,14819828
2024-02-15 17:59:47,159.03,160.86,158.44,159.72,10088107
2024-02-16 17:59:47,160.58,161.47,160.16,160.75,12897141
2024-02-19 17:59:47,163.02,165.0,162.88,164.42,41559413
2024-02-20 17:59:47,163.15,163.8,162.72,162.86,42090856
2024-02-21 17:59:47,161.64,163.08,161.63,161.68,40487963
2024-02-22 17:59:47,159.86,160.81,158.72,159.62,17393197
2024-02-23 17:59:47,158.39,159.03,157.38,158.48,41735046
2024-02-26 17:59:47,158.73,158.85,158.22,158.32,17802033
2024-02-27 17:59:47,158.15,159.73,157.88,158.58,7749282
2024-02-28 17:59:47,161.38,162.89,160.39,161.21,5601927
2024-02-29 17:59:47,160.8,161.26,160.1,161.16,19243000
2024-03-01 17:59:47,157.85,158.67,157.7,157.88,49497941
2024-03-04 17:59:47,159.17,159.34,157.47,158.61,9041103
2024-03-05 17:59:47,157.29,158.26,155.1,157.0,36440189
2024-03-06 17:59:47,158.61,159.84,158.05,158.48,23199155
2024-03-07 17:59:47,156.9,160.46,155.4,157.59,20021059
2024-03-08 17:59:47,158.04,160.33,157.57,158.1,15543218
2024-03-11 17:59:47,159.21,160.43,158.68,159.65,8938484
2024-03-12 17:59:47,160.74,160.85,159.75,160.78,38698538
2024-03-13 17:59:47,160.45,160.92,159.28,159.75,47106918
2024-03-14 17:59:47,161.17,161.69,160.93,161.47,45532254
2024-03-15 17:59:47,164.19,165.29,162.19,163.88,19819760
2024-03-18 17:59:47,163.82,165.73,162.46,164.4,40828133
2024-03-19 17:59:47,166.44,167.03,165.18,166.1,35421806
2024-03-20 17:59:47,164.39,164.57,163.63,164.21,9012818
2024-03-21 17:59:47,164.24,164.48,163.76,164.45,38844282
2024-03-22 17:59:47,164.61,165.12,163.7,164.95,48146911
2024-03-25 17:59:47,163.27,165.08,162.92,163.26,15802961
2024-03-26 17:59:47,161.22,163.28,160.86,161.56,41135900
2024-03-27 17:59:47,161.62,162.22,159.98,161.47,28951691
2024-03-28 17:59:47,165.98,167.3,164.52,166.76,35076293
2024-03-29 17:59:47,166.96,169.8,165.47,167.51,39522320
2024-04-01 17:59:47,166.94,168.16,166.92,167.87,49818118
2024-04-02 17:59:47,169.47,170.14,168.92,169.1,46023868
2024-04-03 17:59:47,170.27,170.44,168.21,169.06,8846095
2024-04-04 17:59:47,174.67,177.16,172.57,174.81,5089988
2024-04-05 17:59:47,177.48,177.88,176.05,177.51,32366150
2024-04-08 17:59:47,174.73,176.32,173.5,175.09,7461621
2024-04-09 17:59:47,174.61,174.69,172.0,173.57,5942772
2024-04-10 17:59:47,173.43,173.84,171.37,172.94,46228982
2024-04-11 17:59:47,171.36,171.46,170.96,171.1,38325861
2024-04-12 17:59:47,172.93,173.09,172.4,172.4,39606491
2024-04-15 17:59:47,171.3,172.71,169.14,170.32,6604256
2024-04-16 17:59:47,169.15,170.13,168.71,169.21,13172992
2024-04-17 17:59:47,175.64,176.58,174.21,175.4,8682826
2024-04-18 17:59:47,173.54,175.02,172.58,174.14,34542474
2024-04-19 17:59:47,174.98,175.85,174.86,175.33,17934159
2024-04-22 17:59:47,178.2,179.68,177.95,179.0,34086640
2024-04-23 17:59:47,177.97,178.37,176.77,177.68,6617550
2024-04-24 17:59:47,176.08,177.4,175.86,176.27,10410418
2024-04-25 17:59:47,171.2,171.2,170.45,170.98,34220979
2024-04-26 17:59:47,174.89,175.79,173.64,174.26,36580588
2024-04-29 17:59:47,175.39,175.8,174.44,174.59,42717027
2024-04-30 17:59:47,172.01,174.16,171.04,173.04,32280198
2024-05-01 17:59:47,176.17,176.61,175.41,175.94,30289795
2024-05-02 17:59:47,170.57,171.44,169.16,170.5,38581397
2024-05-03 17:59:47,175.25,175.76,174.92,175.7,29495510
2024-05-06 17:59:47,176.88,177.72,175.4,176.39,37957066
2024-05-07 17:59:47,178.68,178.83,178.06,178.74,22482091
2024-05-08 17:59:47,175.15,175.24,174.89,174.93,37531228
2024-05-09 17:59:47,177.41,179.11,174.85,177.48,21848973
2024-05-10 17:59:47,177.2,178.48,175.73,176.54,43785346
2024-05-13 17:59:47,175.92,177.27,175.85,176.01,20089608
2024-05-14 17:59:47,179.11,179.41,177.55,178.83,35082306
2024-05-15 17:59:47,178.98,179.18,178.56,178.9,36773014
2024-05-16 17:59:47,182.36,183.52,181.15,181.64,45010024
2024-05-17 17:59:47,184.11,185.05,183.03,184.97,9025742
2024-05-20 17:59:47,185.68,187.28,184.48,186.04,26232963
2024-05-21 17:59:47,188.69,189.38,187.58,187.74,31420578
2024-05-22 17:59:47,188.25,188.34,187.02,187.87,12443816
2024-05-23 17:59:47,186.2,186.96,184.96,186.3,9967583
2024-05-24 17:59:47,190.69,192.89,190.66,190.97,31093696
2024-05-27 17:59:47,187.24,190.94,186.28,188.5,11493172
2024-05-28 17:59:47,185.78,186.77,185.57,185.88,5973139
2024-05-29 17:59:47,181.96,184.93,181.49,182.88,39053036
2024-05-30 17:59:47,191.45,191.96,190.19,191.8,6120980
2024-05-31 17:59:47,192.46,193.19,191.39,192.2,41094807
2024-06-03 17:59:47,195.01,196.79,192.29,194.5,12200305
2024-06-04 17:59:47,192.67,193.13,191.88,192.96,5153060
2024-06-05 17:59:47,191.57,192.75,191.45,192.12,48947112
