timestamp,open,high,low,close,volume
2022-12-28 17:59:47,397.04,397.92,395.63,395.82,25219658
2022-12-29 17:59:47,398.55,399.57,398.52,399.03,20833682
2022-12-30 17:59:47,392.8,396.86,390.27,393.14,30814301
2023-01-02 17:59:47,393.75,394.87,388.08,394.16,42748522
2023-01-03 17:59:47,392.9,395.95,391.86,393.47,21977310
2023-01-04 17:59:47,402.05,406.02,397.25,399.96,48758828
2023-01-05 17:59:47,396.77,398.63,395.51,396.47,15957517
2023-01-06 17:59:47,390.36,391.69,386.6,391.08,6151196
2023-01-09 17:59:47,387.1,389.34,385.46,388.18,26583128
2023-01-10 17:59:47,395.26,396.62,392.47,396.45,13342240
2023-01-11 17:59:47,405.6,407.01,403.32,405.24,34358386
2023-01-12 17:59:47,397.87,399.58,395.92,399.27,32557352
2023-01-13 17:59:47,398.03,399.18,394.19,397.39,43635016
2023-01-16 17:59:47,389.25,392.74,387.63,391.0,31165021
2023-01-17 17:59:47,379.15,379.31,376.43,378.65,34695774
2023-01-18 17:59:47,385.18,387.67,384.82,384.93,38589468
2023-01-19 17:59:47,384.43,386.83,382.63,385.17,11633982
2023-01-20 17:59:47,387.76,389.59,385.4,389.48,29378274
2023-01-23 17:59:47,382.55,384.54,379.7,382.35,22775001
2023-01-24 17:59:47,384.79,386.3,381.35,382.65,46013265
2023-01-25 17:59:47,380.21,381.79,378.76,379.87,10124633
2023-01-26 17:59:47,371.12,375.72,369.62,372.15,27982538
2023-01-27 17:59:47,373.13,375.68,370.59,372.88,22899078
2023-01-30 17:59:47,378.88,381.09,376.88,378.61,48533010
2023-01-31 17:59:47,378.61,381.7,377.23,379.43,20211376
2023-02-01 17:59:47,374.58,378.27,373.39,375.29,42860341
2023-02-02 17:59:47,373.45,374.71,371.55,373.93,17751284
2023-02-03 17:59:47,370.94,373.99,369.85,371.45,31516369
2023-02-06 17:59:47,381.32,385.15,376.1,380.65,14913627
2023-02-07 17:59:47,369.98,371.03,369.92,370.9,11673944
2023-02-08 17:59:47,383.11,384.53,381.37,381.56,11550726
2023-02-09 17:59:47,376.25,378.47,375.11,377.11,21742134
2023-02-10 17:59:47,388.03,393.0,384.3,387.65,31808218
2023-02-13 17:59:47,385.92,387.32,382.02,385.25,15595489
2023-02-14 17:59:47,380.34,384.16,377.48,379.5,25836915
2023-02-15 17:59:47,390.86,393.68,389.35,390.1,33587722
2023-02-16 17:59:47,382.22,385.26,381.12,382.88,24315043
2023-02-17 17:59:47,381.59,383.39,380.62,381.57,22283540
2023-02-20 17:59:47,379.15,381.73,376.76,379.07,39355130
2023-02-21 17:59:47,393.13,395.28,390.97,394.15,11235719
2023-02-22 17:59:47,389.01,394.65,385.59,389.28,24445784
2023-02-23 17:59:47,397.65,398.09,395.74,395.8,14287831
2023-02-24 17:59:47,402.13,403.73,398.57,402.06,48990905
2023-02-27 17:59:47,397.31,397.64,394.84,396.69,14498653
2023-02-28 17:59:47,395.32,396.86,394.23,395.54,37959754
2023-03-01 17:59:47,389.21,392.18,387.35,390.13,12765654
2023-03-02 17:59:47,393.17,394.3,391.66,392.82,8337386
2023-03-03 17:59:47,387.78,391.47,386.6,389.45,27210255
2023-03-06 17:59:47,395.27,395.54,391.83,394.67,40870127
2023-03-07 17:59:47,388.4,391.19,386.22,389.6,38721996
2023-03-08 17:59:47,389.41,391.77,388.71,390.27,26403035
2023-03-09 17:59:47,384.53,387.48,382.57,383.25,39792604
2023-03-10 17:59:47,395.38,398.58,391.37,393.02,17679048
2023-03-13 17:59:47,392.19,392.61,390.35,392.51,46192636
2023-03-14 17:59:47,389.16,390.51,387.49,389.86,9973439
2023-03-15 17:59:47,384.5,384.92,382.0,384.09,47443979
2023-03-16 17:59:47,390.26,391.49,384.5,388.23,26033370
2023-03-17 17:59:47,383.75,384.62,382.47,383.63,40600971
2023-03-20 17:59:47,381.91,383.46,381.21,381.6,35565342
2023-03-21 17:59:47,383.62,388.37,381.65,383.82,44189711
2023-03-22 17:59:47,389.39,395.25,386.38,391.35,26507036
2023-03-23 17:59:47,382.35,382.54,379.93,380.79,39637566
2023-03-24 17:59:47,386.47,387.02,383.17,384.57,17676178
2023-03-27 17:59:47,384.14,385.5,383.08,384.87,26607486
2023-03-28 17:59:47,378.05,383.87,374.95,379.13,27137528
2023-03-29 17:59:47,378.77,380.64,378.58,378.89,46093749
2023-03-30 17:59:47,365.19,367.26,362.85,367.03,28967720
2023-03-31 17:59:47,362.43,364.36,360.27,363.34,21237833
2023-04-03 17:59:47,367.23,369.66,366.61,367.44,15446305
2023-04-04 17:59:47,368.94,373.02,365.58,369.5,41083620
2023-04-05 17:59:47,377.88,380.26,376.04,378.46,29012661
2023-04-06 17:59:47,375.86,376.19,371.62,374.18,8288554
2023-04-07 17:59:47,375.08,375.55,373.43,375.12,19755222
2023-04-10 17:59:47,377.62,377.73,377.03,377.63,39639899
2023-04-11 17:59:47,376.91,377.51,375.77,377.49,8588626
2023-04-12 17:59:47,376.69,377.0,375.09,376.65,10479418
2023-04-13 17:59:47,388.41,390.67,383.37,386.78,15847813
2023-04-14 17:59:47,396.41,396.52,391.83,393.86,29402417
2023-04-17 17:59:47,394.87,396.36,392.57,393.96,37644641
2023-04-18 17:59:47,380.51,382.24,378.1,380.55,40584402
2023-04-19 17:59:47,378.29,379.0,376.52,378.01,27160051
2023-04-20 17:59:47,372.81,374.12,371.87,373.47,20523887
2023-04-21 17:59:47,387.42,388.08,384.76,386.53,14053840
2023-04-24 17:59:47,375.93,377.18,374.81,375.63,13337254
2023-04-25 17:59:47,372.8,375.36,372.38,373.78,23460166
2023-04-26 17:59:47,379.39,381.15,376.97,377.31,11422531
2023-04-27 17:59:47,380.32,380.97,378.36,379.11,41528095
2023-04-28 17:59:47,372.97,376.08,371.57,374.65,45727271
2023-05-01 17:59:47,375.8,376.5,371.75,373.94,19582809
2023-05-02 17:59:47,371.94,373.24,367.99,371.96,31418614
2023-05-03 17:59:47,373.04,374.31,372.5,373.79,22990276
2023-05-04 17:59:47,370.08,371.87,369.14,370.98,8873006
2023-05-05 17:59:47,370.06,370.49,367.85,369.9,35812074
2023-05-08 17:59:47,380.72,382.91,378.28,379.05,9848256
2023-05-09 17:59:47,380.42,383.58,378.83,380.62,12677366
2023-05-10 17:59:47,375.96,378.3,374.8,376.08,23028687
2023-05-11 17:59:47,372.22,373.81,372.19,373.25,12193673
2023-05-12 17:59:47,382.01,385.36,381.11,383.86,25193901
2023-05-15 17:59:47,385.66,387.46,384.12,385.07,32170870
2023-05-16 17:59:47,378.27,380.1,377.32,378.92,31115964
2023-05-17 17:59:47,382.0,383.31,381.26,382.15,20606735
2023-05-18 17:59:47,373.47,374.49,371.65,373.25,29563390
2023-05-19 17:59:47,383.41,384.98,380.22,383.12,7264165
2023-05-22 17:59:47,376.86,378.38,374.9,377.08,37593968
2023-05-23 17:59:47,379.26,381.76,376.59,378.97,10087949
2023-05-24 17:59:47,373.57,376.89,373.33,376.76,45783296
2023-05-25 17:59:47,384.11,385.72,379.89,383.97,38406141
2023-05-26 17:59:47,381.49,385.48,379.96,382.08,6930095
2023-05-29 17:59:47,382.5,384.69,381.28,382.82,27409172
2023-05-30 17:59:47,375.13,378.46,373.28,373.97,15741281
2023-05-31 17:59:47,373.83,375.96,371.77,372.5,5729900
2023-06-01 17:59:47,373.46,376.58,370.99,374.56,47923204
2023-06-02 17:59:47,372.22,375.85,367.93,370.84,47173801
2023-06-05 17:59:47,369.33,370.29,366.7,370.28,16675378
2023-06-06 17:59:47,361.49,365.22,360.34,363.63,39791538
2023-06-07 17:59:47,360.76,361.4,358.93,361.13,42030376
2023-06-08 17:59:47,361.61,363.82,360.94,361.55,44495478
2023-06-09 17:59:47,355.29,359.07,353.41,354.13,8702885
2023-06-12 17:59:47,348.78,353.22,348.57,350.01,47778869
2023-06-13 17:59:47,353.8,358.83,352.42,353.94,17331876
2023-06-14 17:59:47,367.98,369.71,364.29,365.34,18766327
2023-06-15 17:59:47,370.09,372.92,368.93,370.5,27311700
2023-06-16 17:59:47,376.13,377.31,374.6,376.65,46379850
2023-06-19 17:59:47,379.85,379.98,376.61,378.43,5689036
2023-06-20 17:59:47,377.98,381.21,373.87,378.05,42629908
2023-06-21 17:59:47,386.72,389.87,385.09,386.21,33394928
2023-06-22 17:59:47,394.31,396.69,393.81,396.05,16776779
2023-06-23 17:59:47,387.25,392.49,386.81,387.7,8001961
2023-06-26 17:59:47,390.83,391.72,389.63,390.48,40668832
2023-06-27 17:59:47,395.44,397.6,391.89,396.55,11589643
2023-06-28 17:59:47,397.54,399.27,395.56,398.44,28406121
2023-06-29 17:59:47,393.27,395.34,388.89,390.64,22043897
2023-06-30 17:59:47,385.45,385.8,383.63,385.21,38917348
2023-07-03 17:59:47,388.65,389.65,387.71,389.48,9568063
2023-07-04 17:59:47,383.84,384.38,380.11,382.86,36255667
2023-07-05 17:59:47,374.64,376.09,372.0,373.44,33888541
2023-07-06 17:59:47,377.17,381.41,372.85,378.17,33935012
2023-07-07 17:59:47,377.81,378.41,375.16,377.55,25673544
2023-07-10 17:59:47,372.58,377.75,369.81,372.88,26115291
2023-07-11 17:59:47,379.21,383.32,376.73,379.06,30387762
2023-07-12 17:59:47,382.77,385.49,381.55,381.64,10469039
2023-07-13 17:59:47,373.4,375.74,372.53,375.6,25743890
2023-07-14 17:59:47,371.05,374.61,369.58,372.47,13864815
2023-07-17 17:59:47,371.17,372.64,370.86,371.83,7893981
2023-07-18 17:59:47,375.98,379.0,371.82,374.25,14924429
2023-07-19 17:59:47,368.21,369.77,368.08,369.6,49007832
2023-07-20 17:59:47,369.26,371.21,367.29,370.08,34712254
2023-07-21 17:59:47,372.51,373.25,372.19,373.2,22956533
2023-07-24 17:59:47,368.2,370.69,367.93,368.46,9728064
2023-07-25 17:59:47,365.89,366.43,360.92,364.07,11397347
2023-07-26 17:59:47,368.59,371.44,366.07,370.58,15744809
2023-07-27 17:59:47,360.59,365.01,359.19,362.9,11859073
2023-07-28 17:59:47,356.46,357.96,354.56,356.85,41748964
2023-07-31 17:59:47,351.69,352.71,349.66,352.64,11476381
2023-08-01 17:59:47,348.04,349.29,347.53,349.05,43815498
2023-08-02 17:59:47,338.38,341.52,336.48,339.32,38032250
2023-08-03 17:59:47,333.86,335.46,333.45,334.51,47250749
2023-08-04 17:59:47,327.66,331.41,327.54,327.97,7668252
2023-08-07 17:59:47,332.6,334.57,329.62,332.41,34939885
2023-08-08 17:59:47,339.77,341.54,337.58,338.85,27859006
2023-08-09 17:59:47,340.41,342.94,339.85,341.23,49904105
2023-08-10 17:59:47,343.28,346.03,340.96,344.24,11729876
2023-08-11 17:59:47,347.23,348.34,347.21,347.33,17938246
2023-08-14 17:59:47,336.31,338.4,335.56,338.36,6046164
2023-08-15 17:59:47,330.8,333.15,326.63,330.02,41387747
2023-08-16 17:59:47,317.95,320.72,316.79,317.81,12300999
2023-08-17 17:59:47,314.52,315.7,310.37,313.56,48431191
2023-08-18 17:59:47,320.68,322.39,316.16,319.91,37766822
2023-08-21 17:59:47,328.5,331.71,325.59,329.21,9407843
2023-08-22 17:59:47,324.98,325.9,324.66,324.77,12546995
2023-08-23 17:59:47,328.74,328.84,324.82,325.8,19820428
2023-08-24 17:59:47,335.52,338.41,334.64,334.79,6819653
2023-08-25 17:59:47,341.94,342.22,340.38,341.52,18943610
2023-08-28 17:59:47,339.22,340.72,337.89,339.88,19091824
2023-08-29 17:59:47,340.47,341.36,338.32,340.02,27805621
2023-08-30 17:59:47,343.18,345.88,341.65,343.9,48697057
2023-08-31 17:59:47,345.33,351.8,344.2,347.67,5640514
2023-09-01 17:59:47,340.4,343.84,339.09,341.89,33234017
2023-09-04 17:59:47,340.49,341.38,337.96,338.25,36072916
2023-09-05 17:59:47,341.98,344.47,340.92,342.66,18959174
2023-09-06 17:59:47,339.08,342.0,337.01,339.49,24639329
2023-09-07 17:59:47,345.88,346.31,343.0,345.16,5776771
2023-09-08 17:59:47,347.43,348.57,346.48,347.08,15992845
2023-09-11 17:59:47,340.06,344.05,338.41,341.55,19526034
2023-09-12 17:59:47,336.74,340.48,336.14,337.66,45477779
2023-09-13 17:59:47,339.19,339.77,335.9,338.27,42513281
2023-09-14 17:59:47,339.51,341.13,337.72,338.47,14238517
2023-09-15 17:59:47,340.92,341.75,339.68,341.27,8976778
2023-09-18 17:59:47,347.45,350.46,347.12,347.76,18168912
2023-09-19 17:59:47,345.1,347.25,343.82,346.95,9718551
2023-09-20 17:59:47,343.08,344.75,341.89,342.68,22703368
2023-09-21 17:59:47,342.17,345.89,340.78,343.46,6286868
2023-09-22 17:59:47,337.64,339.05,336.69,338.27,5258204
2023-09-25 17:59:47,328.14,329.41,326.82,328.01,29842659
2023-09-26 17:59:47,334.06,336.87,332.69,333.7,44269548
2023-09-27 17:59:47,335.38,337.08,334.62,334.68,16491315
2023-09-28 17:59:47,332.65,333.08,330.98,331.44,20556373
2023-09-29 17:59:47,330.07,330.86,328.4,329.49,38686098
2023-10-02 17:59:47,326.5,327.6,326.07,326.86,35905045
2023-10-03 17:59:47,332.46,334.8,331.31,331.32,45579692
2023-10-04 17:59:47,329.73,330.16,328.0,329.25,31323370
2023-10-05 17:59:47,319.71,322.35,318.71,320.84,13001264
2023-10-06 17:59:47,315.92,318.17,314.77,316.54,12775924
2023-10-09 17:59:47,313.6,315.25,309.1,312.58,42753631
2023-10-10 17:59:47,312.6,312.79,311.45,311.68,9043466
2023-10-11 17:59:47,305.64,309.62,300.62,304.17,20891166
2023-10-12 17:59:47,301.63,302.3,300.23,300.98,26996701
2023-10-13 17:59:47,303.47,306.23,297.7,301.4,33157660
2023-10-16 17:59:47,298.84,299.97,296.34,298.79,20488146
2023-10-17 17:59:47,294.86,296.51,294.23,295.17,8476439
2023-10-18 17:59:47,298.83,300.78,296.7,299.07,19194782
2023-10-19 17:59:47,301.68,302.38,299.25,301.87,7525644
2023-10-20 17:59:47,306.5,308.23,305.74,307.47,11333385
2023-10-23 17:59:47,307.23,309.79,304.34,308.04,19305044
2023-10-24 17:59:47,295.59,297.12,294.69,297.0,34742681
2023-10-25 17:59:47,297.31,297.91,295.07,297.21,33683947
2023-10-26 17:59:47,296.98,297.89,294.54,296.12,23090155
2023-10-27 17:59:47,297.58,299.68,296.33,297.12,16256778
2023-10-30 17:59:47,291.05,292.15,290.3,290.92,17317643
2023-10-31 17:59:47,292.79,293.77,290.0,292.4,47350631
2023-11-01 17:59:47,297.8,299.97,293.81,299.25,26184976
2023-11-02 17:59:47,292.8,293.91,290.12,292.76,34776313
2023-11-03 17:59:47,296.07,297.09,295.42,295.5,14975570
2023-11-06 17:59:47,297.52,297.77,296.82,296.99,47619646
2023-11-07 17:59:47,301.91,302.25,300.72,301.23,13443135
2023-11-08 17:59:47,309.58,310.43,305.29,307.6,9096960
2023-11-09 17:59:47,309.72,310.59,309.57,310.02,35580033
2023-11-10 17:59:47,319.31,320.74,318.23,318.44,34013259
2023-11-13 17:59:47,310.57,312.32,307.71,311.41,18735492
2023-11-14 17:59:47,319.28,320.05,318.79,319.3,19744933
2023-11-15 17:59:47,312.93,315.38,312.06,314.17,42310138
2023-11-16 17:59:47,314.7,315.45,310.01,313.93,31519844
2023-11-17 17:59:47,315.65,319.03,314.95,315.04,23681314
2023-11-20 17:59:47,323.45,324.85,320.95,322.72,7209306
2023-11-21 17:59:47,328.14,331.87,326.8,327.77,32955814
2023-11-22 17:59:47,324.12,325.42,323.22,323.88,28274104
2023-11-23 17:59:47,323.24,328.38,321.88,324.75,36476109
2023-11-24 17:59:47,319.31,320.09,318.71,318.98,27104449
2023-11-27 17:59:47,317.18,317.2,316.42,316.65,26471051
2023-11-28 17:59:47,307.34,308.86,306.84,308.38,17020417
2023-11-29 17:59:47,304.78,305.59,303.92,305.24,7077950
2023-11-30 17:59:47,307.81,310.22,306.19,308.22,34564310
2023-12-01 17:59:47,307.04,309.37,305.01,305.59,34557908
2023-12-04 17:59:47,311.91,312.9,309.53,311.44,41655804
2023-12-05 17:59:47,311.09,311.9,310.66,310.87,49770456
2023-12-06 17:59:47,319.77,319.93,318.91,319.32,19581475
2023-12-07 17:59:47,319.63,321.1,318.51,319.77,34168080
2023-12-08 17:59:47,321.39,321.57,318.3,320.77,47008594
2023-12-11 17:59:47,314.6,315.33,313.21,314.16,30534796
2023-12-12 17:59:47,314.3,316.69,310.95,315.8,42419143
2023-12-13 17:59:47,310.79,311.44,307.59,310.2,21961426
2023-12-14 17:59:47,308.18,309.03,305.35,306.53,38038117
2023-12-15 17:59:47,307.4,308.6,304.65,306.51,47871052
2023-12-18 17:59:47,299.5,303.49,298.29,301.98,26584780
2023-12-19 17:59:47,301.09,301.25,299.41,300.01,19925337
2023-12-20 17:59:47,309.84,311.05,307.09,309.23,37528342
2023-12-21 17:59:47,312.3,312.65,310.89,312.56,16440642
2023-12-22 17:59:47,314.54,319.29,311.59,315.16,31555480
2023-12-25 17:59:47,309.53,310.59,307.87,310.28,9772878
2023-12-26 17:59:47,308.93,309.04,306.65,308.7,14187396
2023-12-27 17:59:47,297.99,300.86,296.66,299.85,35171480
2023-12-28 17:59:47,305.68,305.9,302.22,303.59,16610783
2023-12-29 17:59:47,313.62,315.07,311.98,313.01,16369215
2024-01-01 17:59:47,316.23,316.61,315.42,315.95,44424238
2024-01-02 17:59:47,306.25,306.54,303.87,306.49,20167984
2024-01-03 17:59:47,298.02,299.35,296.34,298.28,48571984
2024-01-04 17:59:47,298.04,300.09,294.93,296.83,36000813
2024-01-05 17:59:47,305.56,307.63,305.49,305.93,25774398
2024-01-08 17:59:47,300.36,301.47,298.39,300.63,26426971
2024-01-09 17:59:47,299.71,301.03,299.67,300.51,16140864
2024-01-10 17:59:47,307.47,308.33,306.24,306.27,45363862
2024-01-11 17:59:47,295.4,296.2,294.58,295.58,32397177
2024-01-12 17:59:47,292.65,294.63,292.1,293.2,35127252
2024-01-15 17:59:47,291.46,293.28,288.48,290.44,41674753
2024-01-16 17:59:47,291.75,293.5,289.89,291.15,24398878
2024-01-17 17:59:47,294.99,296.12,294.4,296.05,8678791
2024-01-18 17:59:47,298.66,298.7,296.02,297.82,46741613
2024-01-19 17:59:47,303.91,305.27,303.63,305.1,44081333
2024-01-22 17:59:47,304.58,305.66,303.07,305.24,42894782
2024-01-23 17:59:47,304.08,307.75,303.78,304.07,7510404
2024-01-24 17:59:47,301.17,304.81,299.66,301.69,39639131
2024-01-25 17:59:47,301.1,301.28,298.31,299.93,45671033
2024-01-26 17:59:47,303.03,305.73,298.49,301.6,22833448
2024-01-29 17:59:47,304.17,304.26,303.87,304.16,42727931
2024-01-30 17:59:47,314.68,317.42,312.86,314.48,23401259
2024-01-31 17:59:47,309.22,312.77,308.52,309.92,13910983
2024-02-01 17:59:47,320.93,321.69,318.29,319.79,6611149
2024-02-02 17:59:47,324.99,327.25,321.04,325.66,46902581
2024-02-05 17:59:47,325.99,326.93,324.69,326.81,37483241
2024-02-06 17:59:47,322.52,323.84,320.56,321.18,30035490
2024-02-07 17:59:47,314.03,316.44,311.01,314.89,45594249
2024-02-08 17:59:47,321.39,323.38,319.3,322.24,21832281
2024-02-09 17:59:47,324.18,324.69,321.39,323.44,16425955
2024-02-12 17:59:47,319.07,320.97,318.14,319.86,10455092
2024-02-13 17:59:47,327.69,328.55,325.79,326.73,22508339
2024-02-14 17:59:47,324.95,326.31,321.83,324.45,24124953
2024-02-15 17:59:47,320.33,320.84,319.97,320.62,8571721
2024-02-16 17:59:47,320.66,323.29,318.8,320.24,12147647
2024-02-19 17:59:47,324.82,325.66,322.63,323.65,43980077
2024-02-20 17:59:47,322.67,325.01,316.31,322.47,7518788
2024-02-21 17:59:47,312.16,313.07,311.61,312.17,12744349
2024-02-22 17:59:47,315.64,317.74,314.64,315.64,26518315
2024-02-23 17:59:47,311.56,311.79,310.38,310.95,21476809
2024-02-26 17:59:47,307.16,311.14,306.93,308.7,11445610
2024-02-27 17:59:47,310.59,312.6,310.04,311.22,5186875
2024-02-28 17:59:47,315.76,316.03,313.5,315.18,26997227
2024-02-29 17:59:47,314.85,316.84,313.65,314.2,18671515
2024-03-01 17:59:47,322.23,322.29,319.22,321.13,17330459
2024-03-04 17:59:47,320.07,320.18,317.17,319.82,13530974
2024-03-05 17:59:47,317.96,318.11,316.16,317.28,7769357
2024-03-06 17:59:47,316.47,318.32,314.82,315.51,19150529
2024-03-07 17:59:47,322.5,324.03,317.64,321.87,21003665
2024-03-08 17:59:47,320.13,323.09,316.7,319.09,31975866
2024-03-11 17:59:47,325.54,327.78,325.0,326.66,33423118
2024-03-12 17:59:47,327.9,328.79,324.61,326.83,34603400
2024-03-13 17:59:47,325.55,328.55,323.86,326.06,14797104
2024-03-14 17:59:47,323.09,323.87,321.07,322.35,47105124
2024-03-15 17:59:47,310.78,311.12,309.36,309.94,40130543
2024-03-18 17:59:47,296.36,297.05,295.18,296.79,30952531
2024-03-19 17:59:47,301.0,302.45,299.21,301.02,22233124
2024-03-20 17:59:47,303.94,305.17,301.59,301.94,10609743
2024-03-21 17:59:47,302.25,303.0,300.62,301.12,33814338
2024-03-22 17:59:47,301.33,302.91,300.14,301.17,17263388
2024-03-25 17:59:47,298.77,299.84,297.39,297.83,44242334
2024-03-26 17:59:47,300.42,304.05,299.54,301.87,15446261
2024-03-27 17:59:47,300.36,303.89,299.67,300.87,35796782
2024-03-28 17:59:47,300.92,303.46,300.43,303.04,18312421
2024-03-29 17:59:47,304.73,305.17,302.19,303.84,44999794
2024-04-01 17:59:47,299.98,301.25,298.1,300.52,38784164
2024-04-02 17:59:47,285.86,286.51,285.06,286.3,49768597
2024-04-03 17:59:47,278.11,278.43,276.36,277.87,7206312
2024-04-04 17:59:47,277.44,280.45,275.9,279.54,24225973
2024-04-05 17:59:47,277.57,278.06,275.55,276.77,28686127
2024-04-08 17:59:47,281.16,281.45,278.66,279.73,18561032
2024-04-09 17:59:47,278.63,279.97,277.39,278.99,31956299
2024-04-10 17:59:47,279.03,279.67,278.66,278.8,28475811
2024-04-11 17:59:47,270.65,273.26,268.97,271.97,20733107
2024-04-12 17:59:47,268.71,270.41,267.38,267.63,15454143
2024-04-15 17:59:47,274.33,275.81,270.37,273.02,21558853
2024-04-16 17:59:47,275.2,278.38,273.89,275.41,7899092
2024-04-17 17:59:47,282.2,283.55,281.46,281.46,20629084
2024-04-18 17:59:47,279.67,280.29,277.07,278.03,9695134
2024-04-19 17:59:47,277.06,278.22,276.41,277.03,23872447
2024-04-22 17:59:47,276.73,278.88,272.64,276.44,39422737
2024-04-23 17:59:47,272.03,273.57,271.87,272.51,46561713
2024-04-24 17:59:47,277.93,279.73,276.58,278.02,15193940
2024-04-25 17:59:47,271.21,273.34,270.76,271.04,42019685
2024-04-26 17:59:47,267.8,268.19,266.6,267.11,20500302
2024-04-29 17:59:47,265.28,268.3,263.88,266.93,39975719
2024-04-30 17:59:47,270.82,273.0,270.55,271.82,16708777
2024-05-01 17:59:47,268.84,270.33,267.05,269.33,38128554
2024-05-02 17:59:47,278.31,278.8,278.19,278.66,13011236
2024-05-03 17:59:47,283.43,284.17,281.28,283.48,35722205
2024-05-06 17:59:47,287.91,288.46,286.72,288.26,34626074
2024-05-07 17:59:47,284.58,286.6,281.77,285.48,34689036
2024-05-08 17:59:47,285.1,285.49,283.39,284.39,5266967
2024-05-09 17:59:47,282.58,283.71,281.68,283.54,38478987
2024-05-10 17:59:47,281.69,283.44,281.41,281.67,11928596
2024-05-13 17:59:47,280.88,281.62,279.98,280.75,10263127
2024-05-14 17:59:47,280.42,282.96,280.04,280.9,30057397
2024-05-15 17:59:47,280.61,282.81,280.39,280.5,30739027
2024-05-16 17:59:47,284.81,286.65,283.88,285.41,47919554
2024-05-17 17:59:47,284.67,286.01,282.76,284.57,18977985
2024-05-20 17:59:47,273.41,274.49,271.71,274.48,43175918
2024-05-21 17:59:47,277.58,278.91,274.97,278.22,19029953
2024-05-22 17:59:47,273.65,277.39,272.88,274.76,13923098
2024-05-23 17:59:47,277.33,278.66,274.32,277.05,34424879
2024-05-24 17:59:47,281.59,282.81,280.14,280.41,21360788
2024-05-27 17:59:47,281.21,283.34,279.11,282.34,15806716
2024-05-28 17:59:47,292.71,294.15,289.92,292.47,45674789
2024-05-29 17:59:47,289.14,291.15,287.98,288.94,21162305
2024-05-30 17:59:47,288.11,288.52,285.67,288.02,44569741
2024-05-31 17:59:47,293.9,294.03,292.21,292.87,49517344
2024-06-03 17:59:47,296.6,296.71,295.67,296.38,44268276
2024-06-04 17:59:47,295.59,298.55,294.86,296.73,10847784
2024-06-05 17:59:47,299.46,300.55,297.12,299.22,9002817
